Order_Date,Sales,day_of_week,day_of_month,month,quarter,year,week_of_year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,days_since_start,dow_sin,dow_cos,month_sin,month_cos,lag_1,lag_2,lag_3,lag_5,lag_7,lag_10,lag_14,lag_21,lag_28,lag_30,rolling_mean_3,rolling_mean_7,rolling_mean_14,rolling_mean_21,rolling_mean_30,rolling_std_7,rolling_std_14,rolling_std_30,rolling_median_7,rolling_min_7,rolling_max_7,rolling_median_14,rolling_min_14,rolling_max_14,ewm_7,ewm_14,diff_1,diff_7,pct_change_1,pct_change_7
2016-04-28,4044.3619999999996,3,28,4,2,2016,17,0,0,0,0,0,481,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,2719.59,2090.1055,920.946,0.0,893.0899999999999,2006.96,35.208,907.436,200.716,1559.0800000000002,1910.2138333333316,971.805357142857,1234.0406785714283,1125.3601666666666,1028.71545,1066.433407063088,1316.6835093053323,1166.334943062373,893.0899999999999,0.0,2719.59,907.018,0.0,4161.972,1443.318213765284,1243.0971294019357,629.4845,1524.864,0.3011735532010227,1.2763294680119124
2016-04-29,7.968,4,29,4,2,2016,17,0,0,0,0,0,482,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,4044.3619999999996,2719.59,2090.1055,25.99,152.916,329.96,0.0,0.0,0.0,571.224,2951.3524999999986,1421.9870714285712,1520.4088214285714,1274.7375952380953,1111.5581833333335,1572.6540441334612,1463.6659239692244,1287.2950628658775,920.946,0.0,4044.3619999999996,1057.836,0.0,4161.972,2093.579160323963,1616.5991121483444,1324.7719999999995,3151.272,0.48712195588305574,3.528504406050902
2016-04-30,1571.695,5,30,4,2,2016,17,1,0,1,0,0,483,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,7.968,4044.3619999999996,2719.59,920.946,0.0,1194.726,4161.972,757.992,299.22,200.716,2257.306666666665,1401.2802142857142,1520.9779642857143,1275.1170238095237,1092.7829833333333,1592.9716249656224,1463.0306506061133,1299.4973007694703,920.946,0.0,4044.3619999999996,1057.836,0.0,4161.972,1572.1763702429723,1402.1149638618986,-4036.394,-144.948,-0.9980298499491391,-0.9478929608412462
2016-05-02,167.232,0,2,5,2,2016,18,0,0,0,0,0,485,0.0,1.0,0.49999999999999994,-0.8660254037844387,450.94,1571.695,7.968,2719.59,920.946,152.916,2006.96,1328.346,1484.598,299.22,676.8676666666648,1686.515214285714,1172.0891785714284,1327.2646904761905,1153.5136166666666,1398.3929383831226,1202.435030422462,1279.9894732231555,1571.695,7.968,4044.3619999999996,907.018,0.0,4044.3619999999996,1291.7770207616718,1294.8875506340485,-1120.7549999999999,424.95,-0.7130868266425738,16.35051943055021
2016-05-03,2198.76,1,3,5,2,2016,18,0,0,0,0,0,486,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,167.232,450.94,1571.695,4044.3619999999996,2090.1055,0.0,329.96,0.0,2974.058,0.0,729.9556666666648,1578.8417857142854,1040.6800357142856,1271.9735476190476,1149.1140166666667,1492.9828729495805,1204.7030151840263,1283.249802928877,1571.695,7.968,4044.3619999999996,672.015,0.0,4044.3619999999996,1010.6407655712538,1144.5334772161755,-283.70799999999997,-753.714,-0.6291480019514791,-0.8184128059625646
2016-05-04,1121.362,2,4,5,2,2016,18,0,0,0,0,0,487,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,2198.76,167.232,450.94,7.968,2719.59,25.99,1194.726,3192.6780000000003,140.004,1484.598,938.9773333333314,1594.363857142857,1174.16575,1376.6764047619047,1222.4060166666666,1499.7337884589513,1223.286548730743,1278.13595135045,1571.695,7.968,4044.3619999999996,907.018,0.0,4044.3619999999996,1307.6705741784403,1285.0970135873522,2031.5280000000002,108.6545000000001,12.147962112514353,0.051985174911027165
2016-05-05,0.0,3,5,5,2,2016,18,0,0,0,0,0,488,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1121.362,2198.76,167.232,1571.695,4044.3619999999996,920.946,893.0899999999999,35.208,907.436,2974.058,1162.4513333333314,1366.045571428571,1168.9254642857143,1278.0423095238095,1210.2981499999999,1419.3837174764428,1223.3488340737642,1277.2867395789756,1121.362,7.968,4044.3619999999996,907.018,0.0,4044.3619999999996,1261.0934306338304,1263.265678442372,-1077.3980000000001,-1598.228,-0.4900025468900653,-0.5876724065024508
2016-05-06,0.0,4,6,5,2,2016,18,0,0,0,0,0,489,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.0,1121.362,2198.76,450.94,7.968,2090.1055,152.916,0.0,0.0,140.004,1106.7073333333315,788.2795714285712,1105.1333214285714,1276.365738095238,1111.1628833333334,860.6109826740791,1261.5283837966263,1250.8138014155045,450.94,0.0,2198.76,685.943,0.0,4044.3619999999996,945.8200729753728,1094.8302546500558,-1121.362,-4044.3619999999996,-1.0,-1.0
2016-05-09,48.81,0,9,5,2,2016,19,0,0,0,0,0,492,0.0,1.0,0.49999999999999994,-0.8660254037844387,3981.968,305.622,0.0,1121.362,167.232,7.968,920.946,2006.96,1328.346,757.992,1429.1966666666647,1110.7062857142853,1398.6107499999998,1151.6282142857144,1219.1678833333333,1496.3154526201567,1423.0850072181333,1350.955362093608,305.622,0.0,3981.968,1021.154,0.0,4044.3619999999996,1451.8139682864853,1278.9393331751621,3676.346,3531.028,12.029062043962803,7.830372111589124
2016-05-10,154.442,1,10,5,2,2016,19,0,0,0,0,0,493,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,48.81,3981.968,305.622,0.0,2198.76,1571.695,2090.1055,329.96,0.0,169.54199999999997,1445.4666666666647,1093.7888571428568,1336.3153214285715,1058.3829761904763,1195.5284833333333,1509.3727284638594,1464.1009464044919,1365.430601065492,305.622,0.0,3981.968,786.1510000000001,0.0,4044.3619999999996,1101.062976214864,1114.9220887518072,-3933.158,-118.422,-0.987742242027058,-0.7081300229621126
2016-05-11,191.968,2,11,5,2,2016,19,0,0,0,0,0,494,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,154.442,48.81,3981.968,0.0,1121.362,450.94,2719.59,1194.726,3192.6780000000003,1328.346,1395.0733333333312,801.7434285714282,1198.0536428571427,1050.024976190476,1195.0251500000002,1456.8009338738004,1478.7647492299698,1365.8245742978272,154.442,0.0,3981.968,378.281,0.0,4044.3619999999996,864.407732161148,986.858076918233,105.632,-2044.3180000000002,2.164146691251793,-0.9297595008095472
2016-05-12,1060.35,3,12,5,2,2016,19,0,0,0,0,0,495,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,191.968,154.442,48.81,305.622,0.0,167.232,4044.3619999999996,893.0899999999999,35.208,0.0,131.73999999999805,668.9728571428568,1017.5092142857142,1002.2745952380953,1157.1458833333336,1465.1443407413599,1432.2783021189168,1377.7058679226259,154.442,0.0,3981.968,248.79500000000002,0.0,4044.3619999999996,696.297799120861,880.8727333291353,37.52599999999998,-929.3940000000001,0.2429779464135402,-0.8288081814793082
2016-05-15,69.908,6,15,5,2,2016,19,1,0,0,0,0,498,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,3141.1994999999997,238.384,1060.35,154.442,3981.968,0.0,450.94,25.99,2745.106,0.0,1479.9778333333313,1259.5887857142855,932.9312499999999,1163.8901904761904,1197.5474666666667,1625.9105962807268,1276.9894111376066,1352.4435235377734,238.384,48.81,3981.968,272.003,0.0,3981.968,1272.8592277541131,1125.9808089256624,2902.8154999999997,2835.5775,12.177056765554735,9.278054263109329
2016-05-16,255.968,0,16,5,2,2016,20,0,0,0,0,0,499,0.0,1.0,0.49999999999999994,-0.8660254037844387,69.908,3141.1994999999997,238.384,191.968,48.81,0.0,167.232,920.946,2006.96,4161.972,1149.830499999998,700.7230714285712,905.7146785714285,1165.9815238095239,1199.8777333333335,1131.3109786056443,1292.0243094393165,1350.367625219673,191.968,48.81,3141.1994999999997,215.176,0.0,3981.968,972.1214208155849,985.1711010689074,-3071.2915,-3912.06,-0.9777448073578262,-0.9824438569069365
2016-05-17,47.368,1,17,5,2,2016,20,0,0,0,0,0,500,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,255.968,69.908,3141.1994999999997,1060.35,154.442,305.622,2198.76,2090.1055,329.96,2745.106,1155.6918333333313,730.317071428571,912.0529642857142,1134.315904761905,1069.6776,1113.9922926792,1288.3352482955931,1238.5989007670985,238.384,69.908,3141.1994999999997,247.176,0.0,3981.968,793.0830656116887,887.9440209263864,186.06,207.158,2.66149796875894,4.244171276377791
2016-05-18,10.86,2,18,5,2,2016,20,0,0,0,0,0,501,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,47.368,255.968,69.908,238.384,191.968,3981.968,1121.362,2719.59,1194.726,2006.96,124.41466666666469,715.0207857142854,758.3821071428571,1037.0426904761905,979.7529999999999,1123.9085424437108,1250.8138610528786,1210.374029632181,238.384,47.368,3141.1994999999997,215.176,0.0,3981.968,606.6542992087665,775.8672181362016,-208.6,-107.07400000000001,-0.8149456182022753,-0.6932958651144119
2016-05-19,0.0,3,19,5,2,2016,20,0,0,0,0,0,502,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,10.86,47.368,255.968,3141.1994999999997,1060.35,48.81,0.0,4044.3619999999996,893.0899999999999,329.96,104.73199999999802,689.148214285714,679.0605357142857,908.0555476190476,913.2163333333333,1139.9265280779923,1261.193184414001,1206.8188310867188,238.384,10.86,3141.1994999999997,173.20499999999998,0.0,3981.968,457.7057244065748,673.8662557180414,-36.508,-181.108,-0.7707312953892924,-0.9434280713452242
2016-05-20,169.54399999999998,4,20,5,2,2016,20,0,0,0,0,0,503,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.0,10.86,47.368,69.908,238.384,154.442,0.0,7.968,152.916,1194.726,19.409333333331364,537.6696428571424,679.0605357142857,715.4668809523808,902.2176666666667,1152.7582233363232,1261.193184414001,1213.8011829748032,69.908,0.0,3141.1994999999997,173.20499999999998,0.0,3981.968,343.2792933049311,584.0174216223025,-10.86,-1060.35,-1.0,-1.0
2016-05-22,3862.0980000000004,6,22,5,2,2016,20,1,0,0,0,0,505,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,72.332,169.54399999999998,0.0,47.368,69.908,1060.35,3981.968,450.94,25.99,152.916,80.62533333333135,89.42571428571402,674.5072499999998,651.7627380952381,840.6863333333333,91.98440995005423,1262.011948032689,1228.292610520012,69.908,0.0,255.968,161.993,0.0,3981.968,242.96710248402377,467.8979922407517,-97.21199999999999,-3068.8675,-0.5733732836313877,-0.9769731276221074
2016-05-23,1304.956,0,23,5,2,2016,21,0,0,0,0,0,506,0.0,1.0,0.49999999999999994,-0.8660254037844387,3862.0980000000004,72.332,169.54399999999998,10.86,255.968,238.384,48.81,167.232,920.946,0.0,1367.9913333333316,631.1671428571426,665.9451071428572,814.1988333333334,964.3257333333333,1427.646991629619,1238.024974065707,1338.4200511432812,72.332,0.0,3862.0980000000004,161.993,0.0,3862.0980000000004,1147.749826863018,920.4579932753181,3789.7660000000005,3792.1900000000005,52.394044129845724,54.24543685987298
2016-05-24,610.3069999999999,1,24,5,2,2016,21,0,0,0,0,0,507,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,1304.956,3862.0980000000004,72.332,0.0,47.368,3141.1994999999997,154.442,2198.76,2090.1055,25.99,1746.461999999998,781.0225714285713,755.6698214285714,868.3761666666667,1007.8242666666666,1436.7252159661261,1235.3743659656636,1327.1569295289569,72.332,0.0,3862.0980000000004,180.75599999999997,0.0,3862.0980000000004,1187.0513701472635,971.7243941719423,-2557.1420000000007,1048.9879999999998,-0.6621121473354639,4.098121640205026
2016-05-25,1739.4180000000001,2,25,5,2,2016,21,0,0,0,0,0,508,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,610.3069999999999,1304.956,3862.0980000000004,169.54399999999998,10.86,69.908,191.968,1121.362,2719.59,920.946,1925.7869999999978,861.4424285714283,788.231607142857,792.7355476190476,1027.3015,1404.2019904170643,1224.2661661097902,1316.4956162931423,169.54399999999998,0.0,3862.0980000000004,215.176,0.0,3862.0980000000004,1042.8652776104475,923.5354082823501,-694.649,562.9389999999999,-0.5323160321114275,11.88437341665259
2016-05-26,982.5640000000001,3,26,5,2,2016,21,0,0,0,0,0,509,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1739.4180000000001,610.3069999999999,1304.956,72.332,0.0,255.968,1060.35,0.0,4044.3619999999996,2090.1055,1218.226999999998,1108.3792857142855,898.7637499999998,822.1667857142857,1054.5839,1381.4970946808148,1236.090041889046,1322.6818245460813,610.3069999999999,0.0,3862.0980000000004,247.176,0.0,3862.0980000000004,1217.0034582078356,1032.3197538447034,1129.1110000000003,1728.5580000000002,1.8500705382700846,159.16740331491715
2016-05-28,794.146,5,28,5,2,2016,21,1,0,0,0,0,511,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.0,982.5640000000001,1739.4180000000001,1304.956,72.332,10.86,3141.1994999999997,305.622,1571.695,4044.3619999999996,907.3273333333315,1224.5249999999999,876.1801785714285,868.9555476190475,927.01285,1322.3208347105583,1246.7924592446398,1280.0819161239633,982.5640000000001,0.0,3862.0980000000004,212.75599999999997,0.0,3862.0980000000004,868.7951952419075,888.9275662211328,-982.5640000000001,-169.54399999999998,-1.0,-1.0
2016-05-30,681.1,0,30,5,2,2016,22,0,0,0,0,0,513,0.0,1.0,0.49999999999999994,-0.8660254037844387,1119.786,794.146,0.0,1739.4180000000001,1304.956,169.54399999999998,255.968,48.81,167.232,1571.695,637.9773333333313,935.8824285714284,783.5247857142857,755.9242142857144,855.7329166666666,550.734192291749,1051.5148200546166,1127.3949635092213,982.5640000000001,0.0,1739.4180000000001,433.13749999999993,0.0,3862.0980000000004,917.546172323573,908.7561541838732,325.6400000000001,-2742.3120000000004,0.41005054486202797,-0.7100575904599002
2016-05-31,5178.138,1,31,5,2,2016,22,0,0,1,0,0,514,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,681.1,1119.786,794.146,982.5640000000001,610.3069999999999,72.332,47.368,154.442,2198.76,450.94,865.0106666666647,846.7601428571427,813.8913571428571,786.0332619047618,826.0464166666666,531.1855004705059,1041.1956622319901,1119.5907351222802,794.146,0.0,1739.4180000000001,645.7035,0.0,3862.0980000000004,858.4346292426798,878.40200029269,-438.68600000000004,-623.8559999999999,-0.39175878248165275,-0.47806669343640695
2016-06-01,834.1980000000001,2,1,6,2,2016,22,0,1,0,0,0,515,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,5178.138,681.1,1119.786,0.0,1739.4180000000001,3862.0980000000004,10.86,191.968,1121.362,167.232,2326.3413333333315,1499.3074285714283,1180.3749285714287,1025.2568809523812,983.6196833333335,1703.7774965934514,1536.0262688189687,1369.6983723563576,982.5640000000001,0.0,5178.138,737.623,0.0,5178.138,1938.3604719320097,1451.7001335869982,4497.038,4567.831,6.602610483042137,7.4844807613217625
2016-06-02,0.0,3,2,6,2,2016,22,0,0,0,0,0,516,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,834.1980000000001,5178.138,681.1,794.146,982.5640000000001,1304.956,0.0,1060.35,0.0,2198.76,2231.1453333333316,1369.9902857142854,1239.1847857142857,1055.8392619047618,1005.8518833333334,1716.8189357449821,1503.2157833762315,1361.3779172573215,834.1980000000001,0.0,5178.138,814.172,0.0,5178.138,1662.3198539490072,1369.3665157753985,-4343.94,-905.22,-0.8389000061412036,-0.5204154493054574
2016-06-03,0.0,4,3,6,2,2016,22,0,0,0,0,0,517,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.0,834.1980000000001,5178.138,1119.786,0.0,610.3069999999999,169.54399999999998,238.384,0.0,1121.362,2004.111999999998,1229.6239999999998,1239.1847857142857,1005.3464047619048,932.5598833333333,1792.2824807921959,1503.2157833762315,1354.108714282223,794.146,0.0,5178.138,814.172,0.0,5178.138,1246.7398904617553,1186.784313672012,-834.1980000000001,-982.5640000000001,-1.0,-1.0
2016-06-06,0.0,0,6,6,2,2016,23,0,0,0,0,0,520,0.0,1.0,1.2246467991473532e-16,-1.0,1533.1979999999999,1192.31,0.0,834.1980000000001,681.1,0.0,1304.956,255.968,48.81,305.622,908.5026666666645,1345.5634285714282,1140.7229285714286,970.8710000000001,986.0314166666667,1782.8539537022039,1285.3821057421912,1346.9230303571328,834.1980000000001,0.0,5178.138,908.3810000000001,0.0,5178.138,1132.826016288553,1114.757077670344,340.8879999999999,413.4119999999998,0.28590551115062346,0.3691883984975699
2016-06-07,59.768,1,7,6,2,2016,23,0,0,0,0,0,521,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.0,1533.1979999999999,1192.31,0.0,5178.138,794.146,610.3069999999999,47.368,154.442,3981.968,908.5026666666645,1248.2634285714282,1047.5117857142857,958.6820476190476,975.8440166666666,1842.7410554112712,1319.4209950635518,1353.3870069683155,834.1980000000001,0.0,5178.138,814.172,0.0,5178.138,849.6195122164148,966.1228006476315,-1533.1979999999999,-681.1,-1.0,-1.0
2016-06-09,797.116,3,9,6,2,2016,23,0,0,0,0,0,523,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,145.504,59.768,0.0,1192.31,0.0,681.1,982.5640000000001,0.0,1060.35,154.442,68.42399999999787,418.6828571428569,894.3365714285713,965.684142857143,848.32715,654.4686810798756,1342.2778990803847,1235.4352176057344,59.768,0.0,1533.1979999999999,737.623,0.0,5178.138,525.4934756217333,751.9726280419989,85.73599999999999,-688.6940000000001,1.4344799892919284,-0.8255761821533977
2016-06-13,1128.898,0,13,6,2,2016,24,0,0,0,0,0,527,0.0,1.0,1.2246467991473532e-16,-1.0,174.476,3373.5640000000003,0.0,145.504,0.0,0.0,681.1,1304.956,255.968,3141.1994999999997,1182.679999999998,650.0611428571426,997.8122857142858,977.169,938.32755,1232.440468866455,1516.0144707094757,1316.259233926977,145.504,0.0,3373.5640000000003,427.788,0.0,5178.138,926.5024981459391,906.5220806618771,-3199.088,-1358.7219999999998,-0.9482814021017535,-0.8862012603721111
2016-06-15,734.144,2,15,6,2,2016,24,0,0,0,0,0,529,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,51.072,1128.898,174.476,0.0,145.504,1533.1979999999999,834.1980000000001,1739.4180000000001,10.86,255.968,451.48199999999787,810.0899999999998,663.5788571428571,942.1550476190477,870.6229666666667,1207.700270143752,946.7353410132735,1250.1425794879215,174.476,0.0,3373.5640000000003,159.99,0.0,3373.5640000000003,745.5940302070907,818.1588428082545,-1077.826,-8.695999999999998,-0.9547594202487736,-0.14549591754785163
2016-06-16,3443.904,3,16,6,2,2016,24,0,0,0,0,0,530,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,734.144,51.072,1128.898,3373.5640000000003,797.116,0.0,0.0,982.5640000000001,0.0,47.368,638.0379999999977,894.1814285714283,656.4321428571428,894.2848571428573,886.5621666666667,1173.7286256511388,945.7254019710009,1245.0736252957772,734.144,0.0,3373.5640000000003,159.99,0.0,3373.5640000000003,742.731522655318,806.9568637671539,683.072,588.64,13.37468671679198,4.045524521662635
2016-06-17,0.0,4,17,6,2,2016,24,0,0,0,0,0,531,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,3443.904,734.144,51.072,174.476,0.0,59.768,0.0,0.0,169.54399999999998,10.86,1409.7066666666644,1272.2939999999996,902.4252857142856,1011.4915238095239,999.7800333333333,1514.1946702873538,1180.582463632022,1318.4008532149683,734.144,0.0,3443.904,454.31,0.0,3443.904,1418.0246419914884,1158.5498152648668,2709.76,2646.788,3.691046988056839,3.3204552411443258
2016-06-20,829.544,0,20,6,2,2016,25,0,0,0,0,0,534,0.0,1.0,1.2246467991473532e-16,-1.0,446.346,1883.087,0.0,734.144,1128.898,0.0,0.0,681.1,1304.956,72.332,776.4776666666645,1098.2072857142855,874.1342142857142,1031.2772857142857,1071.4143333333334,1223.3347812470895,1202.4227899922084,1308.7578345861266,734.144,0.0,3443.904,310.411,0.0,3443.904,1062.8944583401592,1031.2869849294555,-1436.741,271.87,-0.7629711213555189,1.5582085788303264
2016-06-21,107.976,1,21,6,2,2016,25,0,0,0,0,0,535,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,829.544,446.346,1883.087,3443.904,51.072,3373.5640000000003,59.768,5178.138,610.3069999999999,3862.0980000000004,1052.992333333331,1055.4424285714283,933.387357142857,1038.3460476190476,1096.6547333333333,1227.308989358118,1176.1865344634643,1296.065510712959,734.144,0.0,3443.904,590.245,0.0,3443.904,1004.5568437551194,1004.3879202721947,383.198,-299.3539999999999,0.8585223122868806,-0.2651736472205637
2016-06-22,2018.953,2,22,6,2,2016,25,0,0,0,0,0,536,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,107.976,829.544,446.346,0.0,734.144,174.476,145.504,834.1980000000001,1739.4180000000001,1304.956,461.28866666666454,1063.5715714285711,936.8307857142856,796.909761904762,971.5173333333333,1219.7126865845273,1173.4996659110143,1197.3219620579175,734.144,0.0,3443.904,590.245,0.0,3443.904,780.4116328163396,884.8663309025687,-721.568,56.903999999999996,-0.8698369224537819,1.1141917293233083
2016-06-23,836.9580000000001,3,23,6,2,2016,25,0,0,0,0,0,537,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,2018.953,107.976,829.544,1883.087,3443.904,1128.898,797.116,0.0,982.5640000000001,610.3069999999999,985.4909999999978,1247.115714285714,1070.6485714285714,853.3266666666667,995.3172333333333,1257.9484759913123,1183.0992111544442,1211.194389394733,829.544,0.0,3443.904,765.63,0.0,3443.904,1090.0469746122549,1036.0778867822262,1910.9769999999999,1284.809,17.69816440690524,1.7500776414436405
2016-06-24,0.0,4,24,6,2,2016,25,0,0,0,0,0,538,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,836.9580000000001,2018.953,107.976,446.346,0.0,51.072,0.0,0.0,0.0,1739.4180000000001,987.9623333333312,874.6948571428568,1073.4944285714287,893.1818095238095,1002.8722666666667,802.7116256772632,1182.438370342192,1209.4155902647506,829.544,0.0,2018.953,781.844,0.0,3443.904,1026.7747309591912,1009.528568544596,-1181.995,-2606.946,-0.5854494879276535,-0.7569740619947594
2016-06-27,0.0,0,27,6,2,2016,26,0,0,0,0,0,541,0.0,1.0,1.2246467991473532e-16,-1.0,1592.1960000000001,857.08,0.0,2018.953,829.544,0.0,1128.898,0.0,681.1,794.146,816.4253333333313,891.8152857142856,995.0112857142857,880.0279047619049,993.7820666666667,727.8741508055244,972.9884338131003,1206.892031309455,836.9580000000001,0.0,2018.953,833.251,0.0,3443.904,991.9220896234087,968.4988637311046,735.1160000000001,1145.8500000000001,0.8576982312036217,2.5671788253955454
2016-06-28,1126.156,1,28,6,2,2016,26,0,0,0,0,0,542,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.0,1592.1960000000001,857.08,836.9580000000001,107.976,1883.087,51.072,59.768,5178.138,1119.786,816.4253333333313,773.3089999999999,914.3757142857141,880.0279047619049,967.3105333333333,803.321779550153,1007.2153872268489,1220.0591966490977,836.9580000000001,0.0,2018.953,781.844,0.0,3443.904,743.9415672175566,839.3656819002907,-1592.1960000000001,-829.544,-1.0,-1.0
2016-06-30,0.0,3,30,6,2,2016,26,0,0,1,0,1,544,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,432.92600000000004,1126.156,0.0,857.08,836.9580000000001,829.544,3443.904,797.116,0.0,5178.138,519.6939999999978,692.1879999999999,969.6518571428571,944.4950476190477,959.2504000000001,587.6443920410463,986.2270173500686,1222.9341956308217,836.9580000000001,0.0,1592.1960000000001,833.251,0.0,3443.904,737.8528815598755,818.3139388495517,-693.2299999999999,-1586.027,-0.6155719101083685,-0.7855690548516978
2016-07-01,0.0,4,1,7,3,2016,26,0,1,0,1,0,545,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.0,432.92600000000004,1126.156,1592.1960000000001,0.0,107.976,0.0,0.0,0.0,834.1980000000001,519.6939999999978,572.6225714285712,723.6587142857143,906.5371428571428,786.6458,636.402679318351,713.3611004757092,939.5312783819849,432.92600000000004,0.0,1592.1960000000001,637.9449999999999,0.0,2018.953,553.3896611699066,709.2054136696115,-432.92600000000004,-836.9580000000001,-1.0,-1.0
2016-07-04,1138.288,0,4,7,3,2016,27,0,0,0,0,0,548,0.0,1.0,-0.4999999999999997,-0.8660254037844388,823.982,1631.902,0.0,432.92600000000004,0.0,0.0,829.544,1128.898,0.0,1192.31,818.6279999999979,573.5665714285711,732.6909285714285,854.5297142857142,840.7019999999999,644.8323359237727,680.9577519759022,939.6618741649743,432.92600000000004,0.0,1631.902,826.7629999999999,0.0,2018.953,745.4383883060543,760.1060663206332,-807.9200000000001,-768.2140000000002,-0.4950787486013254,-0.4824870807362913
2016-07-06,1379.812,2,6,7,3,2016,27,0,0,0,0,0,550,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,121.646,1138.288,823.982,0.0,432.92600000000004,1592.1960000000001,2018.953,734.144,145.504,0.0,694.6386666666646,592.6777142857139,755.7205,858.3375238095238,791.8495333333334,629.9609253209243,688.3064809932774,938.3917249261648,432.92600000000004,0.0,1631.902,830.47,0.0,2018.953,663.1495934221556,718.6790809252757,-1016.642,-1004.51,-0.8931324937098519,-0.8919812175222616
2016-07-07,0.0,3,7,7,3,2016,27,0,0,0,0,0,551,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1379.812,121.646,1138.288,1631.902,0.0,0.0,836.9580000000001,3443.904,797.116,59.768,879.9153333333312,727.9471428571426,710.0675714285713,889.0836190476191,837.8432666666668,688.8492396713284,615.4117287201036,932.0352836017195,823.982,0.0,1631.902,830.47,0.0,1631.902,842.3151950666166,806.8301368019056,1258.166,946.8859999999999,10.342847278167797,2.1871774852977177
2016-07-10,43.286,6,10,7,3,2016,27,1,0,0,0,0,554,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1587.114,21.12,0.0,121.646,823.982,0.0,1592.1960000000001,446.346,174.476,0.0,536.0779999999978,724.5659999999997,703.9387142857142,711.9999523809523,858.0381333333333,675.4912406083623,686.6378636052459,947.2974211956365,823.982,0.0,1587.114,628.454,0.0,1631.902,756.0902229187288,739.2722697937146,1565.9940000000001,-44.78800000000001,74.14744318181818,-0.027445275512867795
2016-07-11,1941.952,0,11,7,3,2016,28,0,0,0,0,0,555,0.0,1.0,-0.4999999999999997,-0.8660254037844388,43.286,1587.114,21.12,1379.812,1138.288,0.0,0.0,829.544,1128.898,3373.5640000000003,550.5066666666645,613.0379999999997,593.3022857142857,692.8066190476189,859.481,719.3654531005946,656.6362625745811,945.9774887331007,121.646,0.0,1587.114,277.286,0.0,1631.902,577.8891671890467,646.4741004878861,-1543.828,-780.6959999999999,-0.9727265968292133,-0.9474672990429402
2016-07-12,2052.567,1,12,7,3,2016,28,0,0,0,0,0,556,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,1941.952,43.286,1587.114,0.0,121.646,1631.902,1126.156,107.976,51.072,174.476,1190.7839999999978,727.8471428571427,732.0131428571428,745.7784285714285,811.7606,866.2925614939604,723.3843525892054,845.5592294385133,121.646,0.0,1941.952,628.454,0.0,1941.952,918.904875391785,819.2044870895013,1898.666,803.664,43.86328143048561,0.706028702753609
